0.0,4.511256115487679,13.623340789870994
-1.5952675293803052e-08,4.511256128007835,13.94334244423623
-2.461429675197097e-08,4.51125614209411,15.063339473146968
-2.675775191508347e-08,4.511256157652354,14.543344211147257
-2.3155928323701068e-08,4.511256174588416,14.29334409860197
-1.4581713518388188e-08,4.511256192808155,14.413340789870993
-1.8079950397344165e-09,4.5112562122174165,15.453340789870992
1.4392339571626494e-08,4.511256232722058,15.033342444236226
3.3246402774999374e-08,4.511256254227928,14.513340789870995
5.398130702961256e-08,4.511256276640883,14.66334233169163
7.58241647946049e-08,4.51125629986677,14.66334233169163
9.800208852901421e-08,4.511256323811446,14.66334233169163
1.1974219069176894e-07,4.511256348380761,14.66334233169163
1.402715837416802e-07,4.511256373480567,14.66334233169163
1.5881738013743728e-07,4.511256399016719,14.66334233169163
1.746066923376044e-07,4.511256424895067,14.66334233169163
1.8686663280061966e-07,4.511256451021463,14.66334233169163
1.9482431398479608e-07,4.511256477301764,14.66334233169163
1.977068483483235e-07,4.511256503641814,14.66334233169163
1.9474134834927584e-07,4.511256529947473,14.66334233169163
1.8515492644561584e-07,4.5112565561245885,14.66334233169163
1.681746950952045e-07,4.511256582079014,14.66334233169163
1.430277667558133e-07,4.5112566077166045,14.66334233169163
1.0894125388513556e-07,4.511256632943208,14.66334233169163
6.514226894080272e-08,4.5112566576646795,14.66334233169163
1.0857924380399558e-08,4.511256681786873,
